Estacion,Fecha,Tmax,Tmin
Prado,8/22/2014 0:00,24.6,17.4
Prado,8/23/2014 0:00,26.6,14
Prado,8/24/2014 0:00,22.4,18
Prado,8/25/2014 0:00,9.8,9
Prado,8/26/2014 0:00,10.6,8.2
Prado,8/27/2014 0:00,9.4,7.6
Prado,8/28/2014 0:00,12.6,5.9
Prado,8/29/2014 0:00,17.7,5
Prado,8/30/2014 0:00,20.4,8.1
Prado,8/31/2014 0:00,17.5,11.4
Prado,9/1/2014 0:00,18,9.8
Prado,9/2/2014 0:00,17.5,12.6
Prado,9/3/2014 0:00,20.6,14
Prado,9/4/2014 0:00,20.4,14.3
Prado,9/5/2014 0:00,20.8,14.9
Prado,9/6/2014 0:00,20,14.6
Prado,9/7/2014 0:00,20.2,9.3
Prado,9/8/2014 0:00,24.3,10.6
Prado,9/9/2014 0:00,23,18.5
Prado,9/10/2014 0:00,16,11.5
Prado,9/11/2014 0:00,18.2,7.8
Prado,9/12/2014 0:00,20.2,6.6
Prado,9/13/2014 0:00,16.6,12.1
Prado,9/14/2014 0:00,15.4,14.2
Prado,9/15/2014 0:00,15.4,13
