secc,segm,pesoano,estred13,c1%Casas,c2%Ladrillo,c3%Hormigon,c4%PisoConTerminacion,c5_4,c5_5,c5_7,c5_8,c5_9,d8_4,d9,d10,d14,d20%Electrica,d21_1,d21_2,d21_3,d21_4_1,d21_5_1,d21_9,d21_10,d21_11,d21_12,d21_13,d21_15_2,d21_15_4,d21_16,d23,d24,ht11,YHOG,pobre06,d21_14_1,d260,d260%Electrica
16.0,1.0,633.0,Montevideo Medio Bajo,1.0,0.9494470774091628,0.5039494470774092,0.8641390205371248,0.1832543443917851,0.1011058451816745,0.0505529225908372,0.1042654028436018,0.2022116903633491,0.0,3.625592417061611,2.123222748815166,1.0932069510268565,0.1,0.9257503949447078,0.0742496050552922,1.0,1.496050552922591,0.2022116903633491,0.5908372827804107,0.7914691943127962,0.0979462875197472,0.0,0.4454976303317535,0.2985781990521327,0.593996840442338,0.4486571879936809,2.627172195892575,1.028436018957346,41376.99382430333,3526.116192733017,0.1816745655608214,0.4306930693069307,,0.38
16.0,6.0,442.0,Montevideo Bajo,1.0,1.0,0.6606334841628959,0.8665158371040724,0.0610859728506787,0.1153846153846153,0.0,0.1221719457013574,0.1221719457013574,0.0,3.2873303167420813,1.8506787330316743,1.054298642533937,0.05,0.9321266968325792,0.0678733031674208,1.0,1.7647058823529411,0.33710407239819,0.5407239819004525,0.8099547511312217,0.0,0.0,0.7963800904977375,0.3891402714932127,0.7285067873303167,0.5271493212669683,2.434389140271493,0.7194570135746606,46724.57277033541,3466.115113122172,0.0723981900452488,0.2542662116040955,,0.21
16.0,9.0,660.0,Montevideo Bajo,0.8015151515151515,1.0,0.6575757575757576,0.8136363636363636,0.153030303030303,0.0,0.05,0.0393939393939393,0.0,0.0,2.768181818181818,1.6893939393939394,1.0,0.04,0.7924242424242425,0.0454545454545454,0.906060606060606,1.1787878787878787,0.25,0.3227272727272727,0.6696969696969697,0.0,0.0,0.3954545454545454,0.2772727272727273,0.4727272727272727,0.35,2.396969696969697,0.6954545454545454,28608.051921158803,2303.408191919192,0.3878787878787879,0.1827284105131414,,0.41
16.0,15.0,256.0,Montevideo Bajo,1.0,0.8828125,0.6875,0.8828125,0.23828125,0.0,0.0,0.1171875,0.1171875,0.0,2.9453125,1.82421875,1.0,0.0,0.8828125,0.0,0.8828125,1.5703125,0.46875,0.35546875,0.56640625,0.0,0.0,0.44921875,0.81640625,0.48828125,0.36328125,2.40234375,0.81640625,34026.771700021774,1766.0428385416667,0.23828125,0.1763255240443896,,0.33
16.0,16.0,583.0,Montevideo Medio Bajo,1.0,0.948542024013722,0.4785591766723842,0.8799313893653516,0.248713550600343,0.0,0.0,0.0548885077186964,0.0548885077186964,0.0,2.6380789022298456,1.5934819897084047,1.0,0.0,0.9777015437392796,0.0,1.0,1.614065180102916,0.2590051457975986,0.5797598627787307,0.8644939965694682,0.0566037735849056,0.0,0.4030874785591766,0.4631217838765009,0.3687821612349914,0.3121783876500857,2.0154373927958837,0.6758147512864494,37461.471760605295,3133.883893653516,0.104631217838765,0.1055408970976253,,0.18
16.0,17.0,281.0,Montevideo Medio Bajo,1.0,1.0,0.7935943060498221,0.8932384341637011,0.0,0.2064056939501779,0.0,0.0,0.1637010676156583,0.0,4.039145907473309,2.00355871886121,1.103202846975089,0.0,0.8362989323843416,0.1637010676156583,1.0,1.5124555160142348,0.6405693950177936,0.6334519572953736,0.8042704626334519,0.1032028469750889,0.0,0.7153024911032029,0.3131672597864768,0.7366548042704626,0.6334519572953736,3.185053380782918,0.2277580071174377,50440.41131073207,2645.891281138791,0.0,0.1865671641791045,,0.28
16.0,19.0,688.0,Montevideo Medio Bajo,1.0,1.0,0.7238372093023255,0.9622093023255814,0.1090116279069767,0.0319767441860465,0.0479651162790697,0.0,0.0,0.0,2.988372093023256,1.6119186046511629,1.0,0.07,0.9520348837209304,0.0,0.9040697674418604,1.5348837209302326,0.0843023255813953,0.4680232558139535,0.7180232558139535,0.0799418604651162,0.0392441860465116,0.5973837209302325,0.2485465116279069,0.3691860465116279,0.2732558139534883,2.116279069767442,0.4840116279069767,40077.989285169184,2667.5308720930234,0.0959302325581395,0.3079178885630498,,0.19
16.0,22.0,238.0,Montevideo Medio Bajo,0.5882352941176471,1.0,0.8697478991596639,1.0,0.1890756302521008,0.0,0.0,0.3403361344537815,0.0,0.0,3.5840336134453783,1.8445378151260503,1.2478991596638656,0.08,1.0,0.0,1.0,1.4915966386554622,0.0,0.4705882352941176,0.6512605042016807,0.0,0.0,0.3571428571428571,0.2605042016806723,0.9495798319327732,0.6008403361344538,2.457983193277311,0.2310924369747899,51894.017843137255,371.76693277310926,0.2016806722689075,0.0606860158311345,,0.21
16.0,42.0,809.0,Montevideo Medio Bajo,1.0,1.0,0.5377008652657602,0.7317676143386898,0.2546353522867738,0.2187886279357231,0.0271940667490729,0.2262051915945611,0.1223733003708281,0.0,3.1260815822002472,1.830655129789864,1.0370828182941905,0.05,0.7391841779975278,0.0976514215080346,0.8763906056860321,1.380716934487021,0.1755253399258343,0.4993819530284301,0.7021013597033374,0.0358467243510506,0.0,0.3745364647713226,0.5265760197775031,0.446229913473424,0.3411619283065513,2.469715698393078,0.7045735475896168,38658.12804039673,3195.42658014009,0.2682323856613102,0.2732824427480916,,0.22
16.0,43.0,127.0,Montevideo Bajo,1.0,1.0,1.0,1.0,0.4724409448818897,0.0,0.0,0.0,0.0,0.0,3.0,1.4724409448818898,1.0,0.0,0.7480314960629921,0.2519685039370078,1.0,1.3622047244094488,0.2519685039370078,0.4724409448818897,0.7480314960629921,0.0,0.0,0.7795275590551181,0.4409448818897638,0.8346456692913385,0.6141732283464567,1.94488188976378,0.4409448818897638,40703.86569541856,1661.787874015748,0.2204724409448819,0.2049689440993788,,0.0
16.0,113.0,563.0,Montevideo Bajo,0.0568383658969804,1.0,1.0,1.0,0.2877442273534636,0.0,0.0,0.0,0.0230905861456483,0.0,2.206039076376554,1.358792184724689,1.0,0.1,0.8063943161634103,0.1154529307282415,0.9449378330373002,1.2273534635879215,0.1598579040852575,0.1119005328596802,0.4316163410301953,0.039076376554174,0.0,0.3072824156305506,0.3214920071047957,0.1651865008880994,0.1651865008880994,1.5577264653641207,0.6039076376554174,25234.153601278016,1759.690568383659,0.2539964476021314,0.2776572668112798,,0.68
16.0,125.0,953.0,Montevideo Bajo,1.0,0.9664218258132214,0.4428121720881427,0.5970619097586569,0.3032528856243441,0.0692549842602308,0.0,0.2161594963273872,0.061909758656873,0.1007345225603357,2.737670514165792,1.8929695697796431,1.030430220356768,0.0,0.6631689401888772,0.0545645330535152,0.962224554039874,1.272822665267576,0.2644281217208814,0.4480587618048268,0.4774396642182581,0.0629590766002098,0.0293809024134312,0.2906610703043022,0.5750262329485835,0.3158447009443861,0.2497376705141658,2.4249737670514167,0.887722980062959,31237.7056477286,2713.697481636936,0.2875131164742917,0.2621832358674464,,0.21
16.0,225.0,774.0,Montevideo Medio Bajo,1.0,0.9651162790697676,0.4018087855297158,0.7002583979328165,0.0374677002583979,0.0775193798449612,0.0,0.0400516795865633,0.0400516795865633,0.1563307493540051,3.071059431524548,1.8242894056847545,1.1175710594315245,0.0,0.8268733850129198,0.065891472868217,0.8901808785529716,1.462532299741602,0.2803617571059431,0.582687338501292,0.6925064599483204,0.0310077519379844,0.0374677002583979,0.4198966408268734,0.3191214470284237,0.6472868217054264,0.4509043927648579,2.479328165374677,0.6537467700258398,35149.0571305673,2191.8361369509043,0.2286821705426356,0.1707762557077625,,0.13
17.0,1.0,882.0,Montevideo Medio Bajo,0.8537414965986394,0.963718820861678,0.8027210884353742,0.9160997732426304,0.209750566893424,0.0963718820861678,0.0374149659863945,0.1802721088435374,0.0612244897959183,0.0,3.240362811791383,1.8854875283446717,1.0351473922902494,0.0,0.9138321995464852,0.0578231292517006,0.935374149659864,1.3219954648526078,0.2766439909297052,0.5147392290249433,0.6780045351473923,0.0952380952380952,0.0,0.4954648526077097,0.3503401360544217,0.7755102040816326,0.6156462585034014,2.1417233560090705,0.6439909297052154,42947.75657303498,2166.2833560090703,0.2086167800453514,0.2260397830018083,,0.34
17.0,5.0,1430.0,Montevideo Bajo,0.6013986013986014,0.5307692307692308,0.3216783216783216,0.8076923076923077,0.1468531468531468,0.0615384615384615,0.0237762237762237,0.0209790209790209,0.0209790209790209,0.2405594405594405,3.2251748251748253,2.058041958041958,1.062937062937063,0.07,0.9083916083916084,0.0699300699300699,1.0,1.3804195804195805,0.3762237762237762,0.5272727272727272,0.8258741258741259,0.0244755244755244,0.0,0.5741258741258741,0.6293706293706294,0.558041958041958,0.4202797202797202,2.392307692307692,1.1482517482517482,36337.22033314879,3476.424002331003,0.3048951048951049,0.1838983050847457,,0.55
17.0,6.0,1843.0,Montevideo Bajo,0.9245794899620184,0.9527943570265872,0.3521432447097124,0.588171459576777,0.3331524688008681,0.096581660336408,0.0179055887140531,0.257189365165491,0.1172002170374389,0.5529028757460662,2.9658166033640803,1.869234943027672,0.9886055344546936,0.13,0.7243624525230602,0.1361909929462832,0.9560499186109604,1.289744981009224,0.2311448724905046,0.4682582745523603,0.7297883884970158,0.0282148670645686,0.0,0.3841562669560499,0.6966901790558871,0.4139989148128052,0.3309820944112859,2.534997287032013,1.0716223548562127,28825.86242265258,3376.4283396635924,0.4763971785132935,0.1206636500754147,,0.32
17.0,12.0,642.0,Montevideo Bajo,1.0,0.9470404984423676,0.514018691588785,0.7881619937694704,0.1915887850467289,0.1697819314641744,0.0545171339563862,0.1869158878504672,0.0919003115264797,0.0,3.004672897196261,1.6292834890965733,1.0,0.1,0.7679127725856698,0.1433021806853582,0.9501557632398754,1.4376947040498442,0.2507788161993769,0.5077881619937694,0.8286604361370716,0.0950155763239875,0.0,0.4610591900311526,0.2772585669781931,0.4657320872274143,0.3753894080996884,2.2118380062305296,0.5404984423676013,34891.59343278958,3258.4494859813085,0.1822429906542056,0.1592465753424657,,0.3
17.0,26.0,720.0,Montevideo Bajo,0.9694444444444444,1.0,0.6430555555555556,0.8319444444444445,0.1152777777777777,0.0819444444444444,0.0,0.1152777777777777,0.1152777777777777,0.0,2.9458333333333333,1.7958333333333334,1.0180555555555555,0.05,0.8583333333333333,0.0763888888888889,0.9708333333333332,1.3722222222222222,0.2444444444444444,0.5,0.6708333333333333,0.0472222222222222,0.0,0.5694444444444444,0.2541666666666666,0.6111111111111112,0.6125,2.5083333333333333,0.5708333333333333,37875.40031429696,3305.4725000000003,0.1222222222222222,0.2122241086587436,,0.19
17.0,31.0,745.0,Montevideo Bajo,1.0,1.0,0.6295302013422819,0.7355704697986577,0.2510067114093959,0.0308724832214765,0.0375838926174496,0.0442953020134228,0.0442953020134228,0.0375838926174496,3.0604026845637584,1.8644295302013425,1.0,0.04,0.87248322147651,0.0778523489932885,1.0,1.538255033557047,0.1449664429530201,0.5892617449664429,0.8214765100671141,0.0442953020134228,0.0,0.5704697986577181,0.3651006711409396,0.6120805369127517,0.5342281879194631,2.442953020134228,0.5892617449664429,31302.566301465413,2088.502590604027,0.2241610738255033,0.0634920634920634,,0.25
17.0,32.0,904.0,Montevideo Bajo,0.8296460176991151,1.0,0.7168141592920354,0.7997787610619469,0.1991150442477876,0.0973451327433628,0.0,0.2975663716814159,0.1559734513274336,0.0984513274336283,3.207964601769912,2.0918141592920354,0.9623893805309734,0.11,0.7411504424778761,0.081858407079646,1.0,1.2466814159292037,0.3373893805309734,0.4269911504424779,0.745575221238938,0.0973451327433628,0.0,0.4513274336283185,0.6736725663716814,0.3694690265486726,0.3672566371681416,2.28429203539823,1.268805309734513,37486.50816315305,3727.062013274337,0.3307522123893805,0.1683884297520661,,0.32
17.0,42.0,414.0,Montevideo Bajo,0.92512077294686,0.932367149758454,0.4323671497584541,0.5652173913043478,0.2198067632850241,0.0748792270531401,0.0,0.0676328502415458,0.0676328502415458,0.2705314009661835,2.86231884057971,1.8019323671497585,0.9227053140096618,0.14,0.855072463768116,0.0,0.9227053140096618,1.6666666666666667,0.0748792270531401,0.1473429951690821,0.7946859903381642,0.0,0.0,0.4227053140096618,0.8115942028985508,0.1497584541062802,0.1521739130434782,2.256038647342995,1.1908212560386473,30173.72928349829,2693.8321578099835,0.3647342995169082,0.135,,0.5
17.0,43.0,634.0,Montevideo Medio Bajo,1.0,0.9526813880126184,0.5930599369085173,0.7665615141955836,0.307570977917981,0.0536277602523659,0.0,0.1246056782334384,0.0473186119873817,0.0,2.8501577287066246,1.9022082018927444,1.0,0.0,0.8706624605678234,0.0757097791798107,0.9132492113564668,1.2397476340694007,0.2697160883280757,0.5157728706624606,0.8012618296529969,0.0473186119873817,0.0,0.5867507886435331,0.3406940063091482,0.3675078864353312,0.3706624605678233,3.222397476340694,0.6435331230283912,37742.52302369327,3133.782429022082,0.1845425867507886,0.1954887218045112,,0.22
17.0,102.0,1091.0,Montevideo Bajo,1.0,1.0,0.7204399633363886,0.773602199816682,0.3208065994500458,0.1411549037580201,0.0284142988084326,0.1411549037580201,0.0284142988084326,0.0,2.960586617781852,1.8175985334555451,1.0201649862511455,0.02,0.7626031164069661,0.1319890009165902,1.0,1.3455545371219064,0.1558203483043079,0.3253895508707607,0.5930339138405133,0.0311640696608615,0.0,0.6654445462878094,0.4463794683776352,0.4518790100824931,0.4115490375802016,2.2841429880843265,0.7076076993583869,32000.905742012204,2461.00500152765,0.1879010082493125,0.1491935483870967,,0.24
17.0,103.0,248.0,Montevideo Bajo,1.0,1.0,0.9112903225806452,0.6975806451612904,0.2741935483870967,0.1774193548387097,0.0,0.1411290322580645,0.1411290322580645,0.0,3.169354838709677,2.149193548387097,1.125,0.0,0.8225806451612904,0.125,1.0,1.995967741935484,0.1330645161290322,0.7338709677419355,0.8588709677419355,0.0,0.0,0.439516129032258,0.5282258064516129,0.375,0.375,2.5,1.1612903225806452,52405.67527692346,2964.9813575268813,0.0,0.2352112676056338,,0.26
17.0,111.0,206.0,Montevideo Medio Bajo,0.8932038834951457,1.0,0.6262135922330098,0.7669902912621359,0.2184466019417475,0.0,0.1310679611650485,0.116504854368932,0.0,0.0,3.266990291262136,1.3932038834951457,1.0,0.0,0.8689320388349514,0.1310679611650485,0.8689320388349514,1.1504854368932038,0.3009708737864077,0.558252427184466,0.5485436893203883,0.0,0.0,0.2961165048543689,0.6699029126213593,0.4223300970873786,0.4223300970873786,1.9902912621359223,0.4174757281553398,26190.443137348568,3156.639902912622,0.2475728155339805,0.1530864197530864,,0.2
17.0,114.0,272.0,Montevideo Bajo,0.4595588235294117,1.0,0.7941176470588235,0.6691176470588235,0.0,0.0,0.0,0.0,0.0,0.0,3.6433823529411766,1.974264705882353,1.125,0.0,0.7463235294117647,0.1286764705882352,1.0,1.8529411764705883,0.0992647058823529,0.5441176470588235,0.9191176470588236,0.0,0.0,0.6470588235294118,0.1213235294117647,0.9264705882352942,0.5514705882352942,2.073529411764706,0.625,37854.309506232,970.4389950980392,0.375,0.1986301369863013,,0.37
17.0,116.0,192.0,Montevideo Medio Bajo,1.0,1.0,0.7135416666666666,1.0,0.140625,0.0,0.0,0.1458333333333333,0.0,0.0,2.875,1.5885416666666667,1.0,0.0,1.0,0.0,1.0,1.7083333333333333,0.1510416666666666,0.5520833333333334,0.5677083333333334,0.1510416666666666,0.0,0.7135416666666666,0.3229166666666667,0.7395833333333334,0.5885416666666666,2.630208333333333,0.1614583333333333,42209.69685763889,1511.05390625,0.1614583333333333,0.2005420054200542,,0.14
17.0,122.0,616.0,Montevideo Medio Bajo,0.1412337662337662,1.0,0.4967532467532468,0.8214285714285714,0.1899350649350649,0.1883116883116883,0.0,0.2954545454545454,0.1006493506493506,0.0,3.352272727272727,1.797077922077922,1.0,0.09,0.7987012987012987,0.1509740259740259,0.9545454545454546,1.7532467532467533,0.3311688311688311,0.3457792207792208,0.7857142857142857,0.0,0.0487012987012987,0.4318181818181818,0.4188311688311688,0.7581168831168831,0.5032467532467533,2.313311688311688,0.7483766233766234,37001.79136931077,2442.05,0.2288961038961039,0.145610278372591,,0.37
17.0,124.0,392.0,Montevideo Medio,0.8596938775510204,1.0,0.8418367346938775,0.9183673469387756,0.0688775510204081,0.0,0.0,0.3724489795918367,0.0841836734693877,0.0,2.767857142857143,1.5816326530612246,1.0,0.04,1.0,0.0765306122448979,1.0,1.4081632653061225,0.336734693877551,0.4209183673469387,0.7831632653061225,0.0765306122448979,0.0,0.5561224489795918,0.298469387755102,0.7627551020408163,0.4438775510204081,2.2448979591836733,0.4719387755102041,41181.588380665184,1453.3633163265304,0.0841836734693877,0.3154875717017208,,0.25
17.0,125.0,381.0,Montevideo Medio Bajo,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375328083989501,2.2650918635170605,1.0,0.0,1.0,0.0,1.0,1.994750656167979,0.3359580052493438,0.5275590551181102,1.0,0.0,0.0,0.6010498687664042,0.3727034120734908,0.9081364829396326,0.6089238845144357,2.377952755905512,0.2178477690288714,43995.05800524934,1694.1654593175854,0.0,0.2635379061371841,,0.22
17.0,128.0,1360.0,Montevideo Bajo,0.6058823529411764,0.7022058823529411,0.0889705882352941,0.5801470588235295,0.425735294117647,0.05,0.0705882352941176,0.1117647058823529,0.0676470588235294,0.2301470588235294,2.8433823529411764,1.8455882352941175,0.9772058823529411,0.19,0.6404411764705882,0.1080882352941176,0.9742647058823528,1.626470588235294,0.2588235294117647,0.4536764705882353,0.8279411764705882,0.0639705882352941,0.0,0.4933823529411765,0.8610294117647059,0.4066176470588235,0.3397058823529412,2.5558823529411763,1.5838235294117646,28692.64002478287,4071.024892156863,0.5654411764705882,0.1547139403706688,,0.53
17.0,129.0,1402.0,Montevideo Bajo,0.8288159771754636,1.0,0.5342368045649073,0.7553495007132668,0.1062767475035663,0.0827389443651925,0.0927246790299572,0.1291012838801712,0.0413694721825962,0.3031383737517831,2.890870185449358,1.8708987161198287,1.0171184022824535,0.16,0.8266761768901569,0.1027104136947218,1.0,1.4757489300998574,0.318830242510699,0.5863052781740371,0.8295292439372325,0.0413694721825962,0.0,0.6647646219686163,0.7146932952924394,0.4579172610556348,0.3680456490727532,2.6048502139800287,0.9079885877318116,30701.20836460722,2494.585057061341,0.3516405135520685,0.1440422322775263,,0.54
17.0,130.0,925.0,Montevideo Bajo,0.9308108108108109,0.8724324324324324,0.4702702702702703,0.4464864864864865,0.518918918918919,0.0951351351351351,0.0324324324324324,0.2821621621621621,0.0302702702702702,0.4454054054054054,2.6735135135135133,1.8216216216216217,0.9286486486486486,0.33,0.5124324324324324,0.1016216216216216,0.8789189189189189,1.424864864864865,0.1102702702702702,0.3210810810810811,0.6064864864864865,0.0356756756756756,0.0,0.3178378378378378,0.5513513513513514,0.4735135135135135,0.214054054054054,2.467027027027027,1.078918918918919,24379.434050234493,4126.247762162162,0.5524324324324325,0.0,,0.4
17.0,141.0,299.0,Montevideo Bajo,1.0,1.0,0.6989966555183946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.722408026755853,1.7625418060200668,1.0,0.19,0.7993311036789298,0.1137123745819397,1.0,1.137123745819398,0.2876254180602006,0.2909698996655518,0.8160535117056856,0.0,0.1137123745819397,0.4916387959866221,0.2909698996655518,0.6421404682274248,0.6421404682274248,2.347826086956522,0.2909698996655518,45141.82906884715,3695.2317502787073,0.0,0.2279569892473118,,0.16
17.0,203.0,362.0,Montevideo Bajo,1.0,1.0,0.7651933701657458,0.8232044198895028,0.2071823204419889,0.0,0.0939226519337016,0.1767955801104972,0.1767955801104972,0.0,3.088397790055249,2.12707182320442,1.0,0.0,0.7320441988950276,0.0580110497237569,1.0,1.6546961325966851,0.0966850828729281,0.3038674033149171,0.8176795580110497,0.0,0.0,0.580110497237569,0.8591160220994475,0.3480662983425414,0.3287292817679558,2.580110497237569,1.4447513812154695,35507.037947736804,5016.034493554328,0.3453038674033149,0.1982758620689655,,0.3
17.0,204.0,265.0,Montevideo Medio Bajo,0.5547169811320755,1.0,1.0,1.0,0.0,0.0,0.0,0.120754716981132,0.0,0.0,3.369811320754717,2.0226415094339623,1.0,0.0,1.0,0.0,1.0,1.441509433962264,0.1018867924528302,0.5773584905660377,0.7849056603773585,0.0,0.0,0.4,0.430188679245283,0.0679245283018867,0.2867924528301886,1.6264150943396227,0.909433962264151,32439.73628824552,2673.954075471698,0.1169811320754717,0.3881499395405078,,0.34
17.0,209.0,436.0,Montevideo Medio Bajo,0.8486238532110092,1.0,0.7637614678899083,1.0,0.0,0.0688073394495412,0.0,0.1743119266055046,0.0,0.0,3.6123853211009176,2.201834862385321,1.0642201834862386,0.0,0.9518348623853212,0.0481651376146789,1.0,1.711009174311927,0.3256880733944954,0.5619266055045872,0.7729357798165137,0.0,0.0,0.7775229357798165,0.1972477064220183,0.5779816513761468,0.5160550458715596,2.3623853211009176,0.2614678899082568,41530.77059633028,3367.9261697247707,0.0,0.3207990599294947,,0.32
17.0,211.0,454.0,Montevideo Medio Bajo,0.9581497797356828,1.0,0.7819383259911894,0.9383259911894272,0.2004405286343612,0.1035242290748898,0.0,0.2334801762114537,0.1607929515418502,0.0,3.312775330396476,2.0814977973568283,1.066079295154185,0.0,1.0,0.0,1.0,1.4537444933920705,0.2621145374449339,0.2775330396475771,0.788546255506608,0.066079295154185,0.0,0.6321585903083701,0.2422907488986784,0.6255506607929515,0.5154185022026432,2.259911894273128,0.4339207048458149,38181.09213522133,2675.042026431718,0.1145374449339207,0.7057291666666666,,0.23
17.0,213.0,525.0,Montevideo Medio,0.9733333333333334,1.0,0.7733333333333333,0.9047619047619048,0.0,0.0514285714285714,0.0,0.0971428571428571,0.0857142857142857,0.0,3.859047619047619,2.125714285714286,1.0,0.0,0.9142857142857144,0.0457142857142857,0.96,1.2742857142857142,0.6038095238095238,0.5676190476190476,0.84,0.0,0.0,0.72,0.2285714285714285,0.8628571428571429,0.780952380952381,2.897142857142857,0.28,57917.68890831818,8623.886831746035,0.0552380952380952,0.2115085536547434,,0.21
17.0,214.0,886.0,Montevideo Medio,0.7200902934537246,1.0,0.6862302483069977,0.9040632054176072,0.0338600451467268,0.0338600451467268,0.0338600451467268,0.0620767494356659,0.0,0.0,3.2121896162528216,1.875846501128668,1.0327313769751694,0.03,0.7889390519187359,0.1230248306997742,0.937923250564334,1.31489841986456,0.3860045146726862,0.5970654627539503,0.7415349887133182,0.0327313769751693,0.064334085778781,0.5914221218961625,0.3837471783295711,0.554176072234763,0.4548532731376975,2.435665914221219,0.327313769751693,41178.15274067358,2128.769003009782,0.0632054176072234,0.2881679389312977,,0.42
17.0,219.0,530.0,Montevideo Medio,0.269811320754717,1.0,1.0,1.0,0.0,0.0,0.0,0.0566037735849056,0.0,0.0,3.373584905660377,1.9867924528301888,1.1433962264150943,0.0,0.958490566037736,0.0415094339622641,1.0,1.3150943396226416,0.869811320754717,0.5811320754716981,0.960377358490566,0.2566037735849056,0.0,0.8471698113207548,0.2245283018867924,1.2867924528301886,0.7886792452830189,2.1830188679245284,0.3471698113207547,80308.2754591195,13212.889459119497,0.0,0.3079470198675497,,0.25
17.0,222.0,103.0,Montevideo Medio Bajo,0.6893203883495146,1.0,1.0,1.0,0.0,0.0,0.0,0.2815533980582524,0.0,0.0,3.4271844660194173,2.116504854368932,1.2621359223300972,0.0,1.0,0.0,1.0,1.83495145631068,0.5728155339805825,0.5728155339805825,1.0,0.2621359223300971,0.0,0.5728155339805825,0.0,1.0,1.0,2.116504854368932,0.8543689320388349,32343.48194174757,1386.5417475728154,0.0,0.3045822102425876,,0.36
17.0,223.0,632.0,Montevideo Medio Bajo,1.0,1.0,0.5854430379746836,0.9193037974683544,0.170886075949367,0.045886075949367,0.0,0.120253164556962,0.1012658227848101,0.0,3.634493670886076,2.2753164556962027,1.0443037974683544,0.04,0.9224683544303798,0.0427215189873417,1.0,1.6503164556962024,0.4240506329113924,0.5822784810126582,0.8275316455696202,0.0917721518987341,0.0,0.6629746835443038,0.6265822784810127,0.8734177215189873,0.6914556962025317,2.8433544303797467,0.930379746835443,38613.83578036235,3515.814883966245,0.3085443037974683,0.2547368421052631,,0.25
17.0,225.0,136.0,Montevideo Medio Bajo,1.0,1.0,0.6838235294117647,0.8676470588235294,0.0,0.0,0.0,0.0,0.0,0.0,3.639705882352941,1.9558823529411764,1.0,0.0,0.8676470588235294,0.0,1.0,1.1838235294117647,0.7205882352941176,0.375,1.0,0.4779411764705882,0.0,0.5588235294117647,0.4705882352941176,0.7132352941176471,0.4779411764705882,2.573529411764706,0.7205882352941176,44574.4475,2345.226617647059,0.0,0.1717948717948718,,0.33
17.0,228.0,616.0,Montevideo Bajo,0.8896103896103896,0.900974025974026,0.288961038961039,0.3295454545454545,0.3944805194805195,0.2840909090909091,0.0,0.2094155844155844,0.262987012987013,0.5064935064935064,2.586038961038961,1.7613636363636365,0.8474025974025974,0.16,0.6314935064935064,0.1071428571428571,0.9464285714285714,1.353896103896104,0.1071428571428571,0.3961038961038961,0.6396103896103896,0.0,0.0535714285714285,0.2012987012987013,0.8165584415584416,0.1509740259740259,0.1509740259740259,2.3084415584415585,1.7418831168831168,21718.977795826177,5436.913522727273,0.8944805194805194,0.1394927536231884,,0.49
17.0,229.0,685.0,Montevideo Bajo,1.0,0.8043795620437956,0.3824817518248175,0.6145985401459854,0.345985401459854,0.1518248175182481,0.0846715328467153,0.4759124087591241,0.2291970802919708,0.2467153284671532,2.67007299270073,1.7532846715328467,0.8525547445255475,0.33,0.5109489051094891,0.1518248175182481,0.8569343065693431,1.3445255474452555,0.1445255474452554,0.5357664233576642,0.5605839416058395,0.0,0.0,0.3343065693430657,1.0233576642335769,0.32992700729927,0.348905109489051,2.7065693430656936,1.9693430656934308,28529.70842200555,5705.512642335767,0.7167883211678832,0.1884669479606188,,0.5
17.0,230.0,1017.0,Montevideo Bajo,0.9823008849557522,0.9724680432645034,0.3716814159292035,0.5958702064896755,0.2645034414945919,0.0334316617502458,0.0,0.2989183874139626,0.1120943952802359,0.6243854473942969,2.785644051130777,1.8820058997050144,0.9724680432645034,0.17,0.6823992133726647,0.1465093411996066,0.9695181907571288,1.28023598820059,0.1543756145526057,0.352015732546706,0.6912487708947886,0.1317600786627335,0.031465093411996,0.3490658800393313,0.8780727630285152,0.3431661750245821,0.2782694198623402,2.8623402163225173,1.12094395280236,33320.1121945929,2856.233942969518,0.3962635201573254,0.0912820512820512,,0.36
17.0,241.0,818.0,Montevideo Bajo,1.0,0.8728606356968215,0.4865525672371638,0.5048899755501223,0.2322738386308068,0.1907090464547677,0.0378973105134474,0.1748166259168704,0.1149144254278728,0.676039119804401,2.910757946210269,1.9327628361858191,0.9462102689486552,0.04,0.6784841075794621,0.0757946210268948,0.952322738386308,1.2298288508557458,0.1381418092909535,0.3973105134474328,0.6503667481662592,0.0,0.0,0.2420537897310513,0.8276283618581907,0.2518337408312958,0.2909535452322738,2.581907090464548,1.452322738386308,27700.9145862418,3793.836931540343,0.3850855745721271,0.1592920353982301,,0.25
17.0,303.0,533.0,Montevideo Bajo,1.0,1.0,0.649155722326454,0.6679174484052532,0.3771106941838649,0.0544090056285178,0.0,0.0656660412757973,0.0450281425891182,0.0,2.8667917448405253,1.8367729831144464,1.0600375234521575,0.0,0.600375234521576,0.0975609756097561,0.9380863039399624,1.4559099437148215,0.0,0.3714821763602251,0.7129455909943715,0.0600375234521576,0.0,0.425891181988743,0.3302063789868668,0.4803001876172608,0.424015009380863,2.902439024390244,0.5797373358348968,28963.332814258916,1404.8410506566604,0.350844277673546,0.169844020797227,,0.2
